192.168.65.1 - - [07/Sep/2025:19:39:17 +0200] "GET /undefined HTTP/1.1" 200 566 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:17 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:17 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:17 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:28 +0200] "GET /assets/index-mVuaTsu6.css HTTP/1.1" 200 5754 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:28 +0200] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200 566 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:39:28 +0200] "GET /assets/index-2X11ap-S.js.map HTTP/1.1" 200 1222365 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:17 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /credits HTTP/1.1" 200 566 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200 566 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /assets/index-2X11ap-S.js HTTP/1.1" 200 105710 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /assets/index-mVuaTsu6.css HTTP/1.1" 200 5754 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /assets/index-2X11ap-S.js.map HTTP/1.1" 200 1222365 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /ft_transcendence_checklist.csv HTTP/1.1" 200 1367 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /api/auth/oauth/fortytwo/user/abboudje HTTP/1.1" 200 30280 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /background.jpg HTTP/1.1" 200 2795847 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:19 +0200] "GET /api/auth/oauth/fortytwo/user/oprosvir HTTP/1.1" 200 30655 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:20 +0200] "GET /api/auth/oauth/fortytwo/user/macheuk- HTTP/1.1" 429 31 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:20 +0200] "GET /api/auth/oauth/fortytwo/user/ilymegy HTTP/1.1" 200 29319 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:20 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:20 +0200] "GET /api/auth/oauth/fortytwo/user/ngaurama HTTP/1.1" 200 33218 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:20 +0200] "GET /undefined HTTP/1.1" 200 566 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:20 +0200] "GET /avatars/default.png HTTP/1.1" 200 1792 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:20 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:20 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:20 +0200] "GET /avatars/default.png HTTP/1.1" 200 1792 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:40:36 +0200] "GET / HTTP/1.1" 403 1015 "-" "sqlmap" "-"
192.168.65.1 - - [07/Sep/2025:19:41:19 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:41:27 +0200] "TRACE / HTTP/1.1" 405 150 "-" "curl/8.7.1" "-"
192.168.65.1 - - [07/Sep/2025:19:41:42 +0200] "GET /api/pong/ws HTTP/1.1" 404 74 "-" "curl/8.7.1" "-"
192.168.65.1 - - [07/Sep/2025:19:42:22 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:43:25 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:44:26 +0200] "GET / HTTP/1.1" 403 1015 "-" "sqlmap" "-"
192.168.65.1 - - [07/Sep/2025:19:44:28 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:44:33 +0200] "HEAD / HTTP/1.1" 403 0 "-" "sqlmap" "-"
192.168.65.1 - - [07/Sep/2025:19:44:44 +0200] "GET / HTTP/1.1" 403 1015 "-" "sqlmap" "-"
192.168.65.1 - - [07/Sep/2025:19:44:51 +0200] "GET /?test=1757267091 HTTP/1.1" 403 1015 "-" "sqlmap" "-"
192.168.65.1 - - [07/Sep/2025:19:45:31 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:04 +0200] "HEAD / HTTP/1.1" 200 0 "-" "Chrome" "-"
192.168.65.1 - - [07/Sep/2025:19:46:14 +0200] "HEAD / HTTP/1.1" 403 0 "-" "sqlmap" "-"
192.168.65.1 - - [07/Sep/2025:19:46:34 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
